ID, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18
5.500560000000000000e+05, 712, 712, 712, 522, 522, 388, 277, 201, 201, 139, 98, 64, 43, 26, 14, 8, 4, 1, 0
5.500570000000000000e+05, 942, 942, 697, 522, 522, 388, 388, 277, 201, 139, 98, 61, 37, 23, 13, 7, 3, 1, 0
5.500580000000000000e+05, 522, 388, 388, 388, 388, 277, 201, 201, 201, 139, 98, 37, 23, 23, 13, 7, 3, 1, 0
5.500590000000000000e+05, 712, 712, 522, 388, 388, 388, 388, 277, 201, 139, 98, 64, 37, 23, 13, 7, 3, 1, 0
5.500600000000000000e+05, 712, 712, 712, 522, 388, 388, 388, 277, 201, 139, 98, 64, 43, 26, 13, 7, 3, 1, 0
5.500610000000000000e+05, 388, 388, 388, 277, 201, 201, 201, 139, 98, 64, 43, 43, 26, 16, 16, 8, 4, 1, 0
5.500620000000000000e+05, 388, 388, 277, 201, 201, 201, 139, 98, 98, 23, 23, 23, 13, 13, 7, 7, 3, 1, 0
5.500630000000000000e+05, 712, 522, 522, 388, 388, 277, 201, 201, 139, 139, 98, 64, 43, 26, 13, 7, 3, 1, 0
5.500640000000000000e+05, 277, 201, 139, 139, 139, 98, 64, 64, 43, 43, 26, 16, 16, 8, 8, 8, 4, 1, 0
5.500650000000000000e+05, 388, 277, 277, 201, 201, 139, 98, 98, 64, 43, 26, 26, 16, 8, 8, 4, 4, 1, 0
5.500660000000000000e+05, 522, 522, 388, 388, 277, 277, 201, 139, 139, 98, 98, 64, 43, 26, 16, 8, 4, 1, 0
5.500670000000000000e+05, 712, 712, 712, 522, 522, 388, 388, 277, 201, 139, 98, 64, 43, 26, 14, 7, 3, 1, 0
5.500680000000000000e+05, 522, 388, 388, 277, 277, 201, 139, 98, 98, 64, 40, 13, 13, 7, 3, 3, 1, 1, 0
5.500690000000000000e+05, 388, 388, 388, 277, 277, 201, 139, 139, 98, 64, 43, 43, 43, 26, 16, 8, 4, 1, 0
5.500700000000000000e+05, 388, 388, 277, 201, 139, 98, 98, 98, 64, 64, 64, 43, 43, 26, 16, 8, 4, 1, 0
5.500710000000000000e+05, 522, 388, 277, 277, 201, 139, 139, 139, 139, 98, 98, 37, 37, 23, 13, 7, 3, 1, 0
5.500720000000000000e+05, 1260, 942, 712, 712, 712, 522, 388, 277, 201, 139, 98, 58, 37, 23, 13, 8, 4, 1, 0
5.500730000000000000e+05, 522, 522, 388, 388, 388, 388, 277, 201, 139, 139, 98, 64, 43, 26, 16, 8, 4, 1, 0
5.500740000000000000e+05, 522, 388, 388, 388, 388, 388, 277, 201, 139, 98, 98, 64, 43, 26, 16, 8, 4, 1, 0
5.500750000000000000e+05, 522, 388, 388, 277, 201, 201, 201, 201, 139, 98, 98, 64, 40, 24, 13, 8, 4, 1, 0
5.500760000000000000e+05, 712, 712, 712, 522, 388, 388, 388, 277, 201, 139, 98, 64, 43, 26, 13, 7, 3, 1, 0
5.500770000000000000e+05, 712, 712, 522, 522, 388, 388, 277, 201, 139, 98, 98, 64, 43, 13, 13, 7, 3, 1, 0
5.500780000000000000e+05, 277, 201, 201, 201, 139, 98, 64, 64, 43, 43, 26, 16, 16, 8, 4, 4, 1, 2, 0
5.500790000000000000e+05, 522, 388, 388, 277, 201, 201, 201, 139, 98, 98, 98, 64, 43, 13, 13, 7, 3, 1, 0
5.500800000000000000e+05, 522, 522, 388, 388, 277, 277, 201, 139, 98, 37, 37, 23, 23, 13, 13, 7, 3, 1, 0
5.500810000000000000e+05, 712, 522, 388, 388, 388, 277, 201, 201, 201, 139, 98, 64, 40, 23, 13, 7, 3, 1, 0
5.500820000000000000e+05, 388, 277, 194, 277, 201, 139, 139, 98, 98, 64, 43, 43, 26, 14, 16, 8, 4, 1, 0
5.500830000000000000e+05, 712, 522, 388, 388, 277, 277, 201, 139, 98, 98, 98, 64, 43, 26, 14, 7, 3, 1, 0
5.500840000000000000e+05, 388, 388, 277, 201, 201, 201, 139, 98, 98, 75, 75, 48, 26, 16, 16, 8, 4, 1, 0
5.500850000000000000e+05, 712, 522, 388, 277, 201, 201, 139, 98, 98, 64, 43, 43, 26, 16, 16, 8, 4, 1, 0
5.500860000000000000e+05, 388, 388, 388, 277, 201, 201, 201, 139, 98, 98, 98, 64, 43, 26, 16, 8, 4, 1, 0
5.500870000000000000e+05, 942, 942, 712, 712, 522, 388, 277, 201, 201, 139, 98, 64, 43, 26, 16, 8, 4, 1, 0
5.500880000000000000e+05, 522, 522, 388, 277, 277, 201, 139, 98, 98, 98, 64, 64, 43, 13, 13, 7, 3, 1, 0
5.500890000000000000e+05, 942, 712, 712, 522, 522, 522, 388, 277, 194, 139, 98, 64, 37, 23, 13, 7, 3, 1, 0
5.500900000000000000e+05, 522, 388, 277, 201, 201, 139, 98, 98, 64, 43, 43, 43, 26, 16, 8, 4, 4, 1, 0
5.500910000000000000e+05, 712, 522, 522, 377, 377, 388, 277, 277, 201, 139, 98, 58, 37, 23, 13, 7, 3, 1, 0
5.500920000000000000e+05, 201, 201, 201, 201, 201, 139, 98, 98, 64, 43, 43, 26, 19, 8, 4, 4, 4, 1, 0
5.500930000000000000e+05, 712, 712, 522, 522, 388, 388, 277, 277, 201, 139, 98, 64, 43, 23, 13, 7, 3, 1, 0
5.500940000000000000e+05, 522, 388, 388, 388, 277, 201, 201, 201, 139, 37, 37, 23, 23, 13, 7, 7, 3, 1, 0
5.500950000000000000e+05, 522, 388, 388, 388, 388, 277, 277, 201, 139, 98, 98, 64, 43, 26, 16, 8, 4, 1, 0
5.500960000000000000e+05, 522, 522, 388, 388, 388, 388, 388, 277, 201, 139, 98, 64, 43, 26, 16, 8, 4, 1, 0
5.500970000000000000e+05, 522, 522, 388, 277, 201, 201, 201, 201, 139, 98, 64, 43, 43, 26, 16, 8, 4, 1, 0
5.500980000000000000e+05, 388, 277, 277, 201, 201, 201, 139, 98, 98, 64, 43, 43, 26, 16, 19, 12, 6, 2, 0
5.500990000000000000e+05, 942, 942, 712, 712, 712, 522, 388, 277, 201, 139, 98, 61, 37, 23, 13, 7, 3, 1, 0
